phase,epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
phase1_head_only,1,1.6507867899707347,0.3878309335810497,1.4110832141950693,0.5770065075921909,0.4523984884412578,0.001
phase1_head_only,2,1.351903160450019,0.5661867162099397,1.2570636647383717,0.5986984815618221,0.4889110867314804,0.001
phase2_full_finetune,1,1.1909451297533218,0.6330701346957733,1.1062194680443556,0.665943600867679,0.5872628475209495,2.7990381056766583e-05
phase2_full_finetune,2,1.0475004059848705,0.6897352531351603,1.0071322420155406,0.7006507592190889,0.6596128548459838,2.25e-05
phase2_full_finetune,3,0.9660953189182768,0.7134231305155597,0.9481961721970564,0.7158351409978309,0.6770882106964704,1.5e-05
phase2_full_finetune,4,0.8940135698178951,0.7570831398049234,0.9200962856896787,0.737527114967462,0.708659319419801,7.500000000000004e-06
phase2_full_finetune,5,0.8553443102298423,0.7631212261960055,0.9042260706295419,0.7396963123644251,0.7128440915664481,2.0096189432334194e-06
phase2_full_finetune,6,0.8442818223184283,0.7807710171853228,0.9002156769634586,0.7440347071583514,0.7133917216690351,0.0
