phase,epoch,train_loss,train_acc,val_loss,val_acc,val_f1,lr
phase1_head_only,1,1.6979689246490839,0.3432419879238272,1.4755746790747322,0.5162689804772235,0.3752198589742615,0.001
phase1_head_only,2,1.3902162143478713,0.5415699024616814,1.2739866904736599,0.596529284164859,0.44889463218441067,0.001
phase2_full_finetune,1,1.1510744041694467,0.6353924756154203,1.0293093145281529,0.7049891540130152,0.6011611625994944,2.7990381056766583e-05
phase2_full_finetune,2,0.9395482559786582,0.723176962378077,0.8900597379936831,0.7396963123644251,0.6560149958483606,2.25e-05
phase2_full_finetune,3,0.8112442595040693,0.7812354853692522,0.8213882796676454,0.7744034707158352,0.7432005445326346,1.5e-05
phase2_full_finetune,4,0.7269868109041294,0.8244310264746865,0.7966225043811922,0.789587852494577,0.7580438586827165,7.500000000000004e-06
phase2_full_finetune,5,0.6812138422610756,0.8411518810961449,0.7730990644390826,0.7917570498915402,0.7805471820085412,2.0096189432334194e-06
phase2_full_finetune,6,0.6810690666208475,0.8434742220157919,0.7709883954416387,0.7960954446854663,0.7879267154763243,0.0
